"","stat","locus","effect","df","Fvalue","pvalue"
"5990","lme4QTL, binomial probit","CM084265_1_59221322.1","treatment",1,1.57822784234596,0.210098026746893
"5991","lme4QTL, binomial probit","CM084265_1_59221322.1","generation * treatment",2,1.16959291586929,0.312055569631805
"5992","lme4QTL, binomial probit","CM084265_1_59221383.1","generation",2,2.44379297730233,0.0887424385432229
"5993","lme4QTL, binomial probit","CM084265_1_59221383.1","treatment",1,0.510283053685082,0.475631185666287
"5994","lme4QTL, binomial probit","CM084265_1_59221383.1","generation * treatment",2,0.506652450182882,0.603078695308332
"5995","lme4QTL, binomial probit","CM084265_1_60215543.1","generation",2,0.193775330045317,0.823957024427108
"5996","lme4QTL, binomial probit","CM084265_1_60215543.1","treatment",1,0.697165069530805,0.404473385733982
"5997","lme4QTL, binomial probit","CM084265_1_60215543.1","generation * treatment",2,0.41125074581972,0.663233661550668
"5998","lme4QTL, binomial probit","CM084265_1_60316158.1","generation",2,1.62297735108752,0.199222196445609
"5999","lme4QTL, binomial probit","CM084265_1_60316158.1","treatment",1,0.272242700526578,0.602257477534349
"6000","lme4QTL, binomial probit","CM084265_1_60316158.1","generation * treatment",2,0.799659943998531,0.450539479752182
"6001","lme4QTL, binomial probit","CM084265_1_61648596.1","generation",2,1.37907323046804,0.253573231456022
"6002","lme4QTL, binomial probit","CM084265_1_61648596.1","treatment",1,9.58733358598023,0.00216474202586843
"6003","lme4QTL, binomial probit","CM084265_1_61648596.1","generation * treatment",2,1.6337009607353,0.197122328999741
"6004","lme4QTL, binomial probit","CM084265_1_61648598.1","generation",2,2.9848954502341,0.0522093501791974
"6005","lme4QTL, binomial probit","CM084265_1_61648598.1","treatment",1,1.23352305732872,0.267707430999813
"6006","lme4QTL, binomial probit","CM084265_1_61648598.1","generation * treatment",2,0.212554205737043,0.808651149729588
"6007","lme4QTL, binomial probit","CM084265_1_61648602.1","generation",2,0.439453665308233,0.644846752024753
"6008","lme4QTL, binomial probit","CM084265_1_61648602.1","treatment",1,1.71342635848747,0.191650279626404
"6009","lme4QTL, binomial probit","CM084265_1_61648602.1","generation * treatment",2,0.0816122293063731,0.921651912947866
"6010","lme4QTL, binomial probit","CM084265_1_61648709.1","generation",2,5.98061582415507,0.00287302183793059
"6011","lme4QTL, binomial probit","CM084265_1_61648709.1","treatment",1,0.0411045012303732,0.839488472128493
"6012","lme4QTL, binomial probit","CM084265_1_61648709.1","generation * treatment",2,0.761262067332681,0.468072728088253
"6013","lme4QTL, binomial probit","CM084265_1_64196855.1","generation",2,1.59403522475307,0.205002742070182
"6014","lme4QTL, binomial probit","CM084265_1_64196855.1","treatment",1,2.14778276556852,0.143935201485339
"6015","lme4QTL, binomial probit","CM084265_1_64196855.1","generation * treatment",2,0.403380336471668,0.668458409835478
"6016","lme4QTL, binomial probit","CM084265_1_64196870.1","generation",2,2.07696761243964,0.127299797068468
"6017","lme4QTL, binomial probit","CM084265_1_64196870.1","treatment",1,0.871682515012994,0.351321044912371
"6018","lme4QTL, binomial probit","CM084265_1_64196870.1","generation * treatment",2,1.40056064180604,0.248236869459824
"6019","lme4QTL, binomial probit","CM084265_1_64196884.1","generation",2,0.724072241352129,0.485709538548473
"6020","lme4QTL, binomial probit","CM084265_1_64196884.1","treatment",1,0.514828631087463,0.473674035553084
"6021","lme4QTL, binomial probit","CM084265_1_64196884.1","generation * treatment",2,0.158403587022423,0.853584216365877
"6022","lme4QTL, binomial probit","CM084265_1_64196888.1","generation",2,0.349444719911776,0.705396730066172
"6023","lme4QTL, binomial probit","CM084265_1_64196888.1","treatment",1,0.000219134252129067,0.988200091628278
"6024","lme4QTL, binomial probit","CM084265_1_64196888.1","generation * treatment",2,4.8814691300362,0.00826606640269199
"6025","lme4QTL, binomial probit","CM084265_1_64527973.1","generation",2,3.26562861746573,0.0396804006417018
"6026","lme4QTL, binomial probit","CM084265_1_64527973.1","treatment",1,0.261393448785797,0.609580739631848
"6027","lme4QTL, binomial probit","CM084265_1_64527973.1","generation * treatment",2,3.69174793419045,0.0261906810407836
"6028","lme4QTL, binomial probit","CM084265_1_64581822.1","generation",2,1.29845861179243,0.274644789554229
"6029","lme4QTL, binomial probit","CM084265_1_64581822.1","treatment",1,0.13567393611141,0.712907713822607
"6030","lme4QTL, binomial probit","CM084265_1_64581822.1","generation * treatment",2,0.0846813993796348,0.91882927233089
"6031","lme4QTL, binomial probit","CM084265_1_64584031.1","generation",2,1.17715840497788,0.309723741056719
"6032","lme4QTL, binomial probit","CM084265_1_64584031.1","treatment",1,1.62417944456686,0.203601721436648
"6033","lme4QTL, binomial probit","CM084265_1_64584031.1","generation * treatment",2,1.5817623112491,0.207504724999473
"6034","lme4QTL, binomial probit","CM084265_1_64585921.1","generation",2,5.13834606527593,0.00645232635680293
"6035","lme4QTL, binomial probit","CM084265_1_64585921.1","treatment",1,1.14025368159164,0.286549021081544
"6036","lme4QTL, binomial probit","CM084265_1_64585921.1","generation * treatment",2,1.29207057006569,0.276388129477279
"6037","lme4QTL, binomial probit","CM084265_1_64586069.1","generation",2,2.50590531257892,0.0834910963211694
"6038","lme4QTL, binomial probit","CM084265_1_64586069.1","treatment",1,0.00122725098235506,0.972079900337591
"6039","lme4QTL, binomial probit","CM084265_1_64586069.1","generation * treatment",2,0.0798006149150056,0.923322108435037
"6040","lme4QTL, binomial probit","CM084265_1_64733395.1","generation",2,0.126868896592116,0.880901433239553
"6041","lme4QTL, binomial probit","CM084265_1_64733395.1","treatment",1,2.83314150880683,0.0934891644868303
"6042","lme4QTL, binomial probit","CM084265_1_64733395.1","generation * treatment",2,2.47307015409801,0.0862269496891753
"6043","lme4QTL, binomial probit","CM084265_1_64735166.1","generation",2,0.00346148904920959,0.996544539057594
"6044","lme4QTL, binomial probit","CM084265_1_64735166.1","treatment",1,0.026130668629346,0.871702062745878
"6045","lme4QTL, binomial probit","CM084265_1_64735166.1","generation * treatment",2,1.80050803585787,0.167185635829731
"6046","lme4QTL, binomial probit","CM084265_1_64735174.1","generation",2,0.12562994838504,0.881992483664462
"6047","lme4QTL, binomial probit","CM084265_1_64735174.1","treatment",1,1.30949036985817,0.253496658613047
"6048","lme4QTL, binomial probit","CM084265_1_64735174.1","generation * treatment",2,1.91173015150242,0.149812667550729
"6049","lme4QTL, binomial probit","CM084265_1_64735183.1","generation",2,1.28258075185666,0.278998568841908
"6050","lme4QTL, binomial probit","CM084265_1_64735183.1","treatment",1,0.027995490786447,0.867244208893233
"6051","lme4QTL, binomial probit","CM084265_1_64735183.1","generation * treatment",2,0.547941767427426,0.578777679813359
"6052","lme4QTL, binomial probit","CM084265_1_64735335.1","generation",2,0.0655311536707655,0.936584705164602
"6053","lme4QTL, binomial probit","CM084265_1_64735335.1","treatment",1,0.0110782648757809,0.916252650733691
"6054","lme4QTL, binomial probit","CM084265_1_64735335.1","generation * treatment",2,1.76848519796745,0.172554197421041
"6055","lme4QTL, binomial probit","CM084265_1_64735440.1","generation",2,0.759373513371749,0.468952602127203
"6056","lme4QTL, binomial probit","CM084265_1_64735440.1","treatment",1,0.299284098267203,0.584781777913069
"6057","lme4QTL, binomial probit","CM084265_1_64735440.1","generation * treatment",2,1.09461874987569,0.336142180570237
"6058","lme4QTL, binomial probit","CM084265_1_64765147.1","generation",2,4.36605025161434,0.0136068121381555
"6059","lme4QTL, binomial probit","CM084265_1_64765147.1","treatment",1,0.366174518356225,0.545603277814265
"6060","lme4QTL, binomial probit","CM084265_1_64765147.1","generation * treatment",2,0.880448487100534,0.415779444758195
"6061","lme4QTL, binomial probit","CM084265_1_64832885.1","generation",2,2.26487302815321,0.105805502921531
"6062","lme4QTL, binomial probit","CM084265_1_64832885.1","treatment",1,0.0337900652251324,0.854291549185874
"6063","lme4QTL, binomial probit","CM084265_1_64832885.1","generation * treatment",2,1.64724880695794,0.194501273105514
"6064","lme4QTL, binomial probit","CM084265_1_64969585.1","generation",2,5.42109790454067,0.0049150059952361
"6065","lme4QTL, binomial probit","CM084265_1_64969585.1","treatment",1,0.561515537206128,0.454300212060079
"6066","lme4QTL, binomial probit","CM084265_1_64969585.1","generation * treatment",2,1.38528502872778,0.25201877499447
"6067","lme4QTL, binomial probit","CM084265_1_65204740.1","generation",2,0.188976976272345,0.827914559464201
"6068","lme4QTL, binomial probit","CM084265_1_65204740.1","treatment",1,0.0032091843675718,0.954866017002614
"6069","lme4QTL, binomial probit","CM084265_1_65204740.1","generation * treatment",2,0.502121405176104,0.605807292102655
"6070","lme4QTL, binomial probit","CM084265_1_65232929.1","generation",2,5.89672850817765,0.00311344388259453
"6071","lme4QTL, binomial probit","CM084265_1_65232929.1","treatment",1,1.31812019067984,0.251942135883391
"6072","lme4QTL, binomial probit","CM084265_1_65232929.1","generation * treatment",2,2.09205957523823,0.125421693008323
"6073","lme4QTL, binomial probit","CM084265_1_65233014.1","generation",2,1.23523316947355,0.292398730524168
"6074","lme4QTL, binomial probit","CM084265_1_65233014.1","treatment",1,0.178100398897849,0.673345429980808
"6075","lme4QTL, binomial probit","CM084265_1_65233014.1","generation * treatment",2,1.50299344050967,0.224311667896691
"6076","lme4QTL, binomial probit","CM084265_1_65233017.1","generation",2,4.50265264164214,0.0119209448556552
"6077","lme4QTL, binomial probit","CM084265_1_65233017.1","treatment",1,0.104705732553378,0.74650359109948
"6078","lme4QTL, binomial probit","CM084265_1_65233017.1","generation * treatment",2,0.699060273755423,0.497946227166214
"6079","lme4QTL, binomial probit","CM084265_1_65322091.1","generation",2,2.37838297066983,0.0946328507598505
"6080","lme4QTL, binomial probit","CM084265_1_65322091.1","treatment",1,0.113292801305717,0.736686521109255
"6081","lme4QTL, binomial probit","CM084265_1_65322091.1","generation * treatment",2,0.0632657607615149,0.938707832416943
"6082","lme4QTL, binomial probit","CM084265_1_65322123.1","generation",2,1.42085889218781,0.243299771148832
"6083","lme4QTL, binomial probit","CM084265_1_65322123.1","treatment",1,1.27040581136757,0.260687560233558
"6084","lme4QTL, binomial probit","CM084265_1_65322123.1","generation * treatment",2,0.865518900594568,0.42199309630708
"6085","lme4QTL, binomial probit","CM084265_1_66141830.1","generation",2,1.38023577330228,0.253281580846042
"6086","lme4QTL, binomial probit","CM084265_1_66141830.1","treatment",1,0.865611852735323,0.353001037660916
"6087","lme4QTL, binomial probit","CM084265_1_66141830.1","generation * treatment",2,0.237055208019459,0.789111154921248
"6088","lme4QTL, binomial probit","CM084265_1_66141850.1","generation",2,8.0249009187421,0.000411274089770973
"6089","lme4QTL, binomial probit","CM084265_1_66141850.1","treatment",1,0.450891823127197,0.502483720341516
"6090","lme4QTL, binomial probit","CM084265_1_66141850.1","generation * treatment",2,1.24851682164039,0.288575103112224
"6091","lme4QTL, binomial probit","CM084265_1_66142270.1","generation",2,2.75400745056201,0.0654549152172244
"6092","lme4QTL, binomial probit","CM084265_1_66142270.1","treatment",1,0.58888567616893,0.443518407434818
"6093","lme4QTL, binomial probit","CM084265_1_66142270.1","generation * treatment",2,1.85256511141658,0.158815016276493
"6094","lme4QTL, binomial probit","CM084265_1_66143673.1","generation",2,0.397924078057055,0.672104848649358
"6095","lme4QTL, binomial probit","CM084265_1_66143673.1","treatment",1,2.73586371090179,0.0992762168218486
"6096","lme4QTL, binomial probit","CM084265_1_66143673.1","generation * treatment",2,0.71680236116272,0.489234644240518
"6097","lme4QTL, binomial probit","CM084265_1_66689301.1","generation",2,5.74372085585946,0.00360541027172057
"6098","lme4QTL, binomial probit","CM084265_1_66689301.1","treatment",1,0.00271038638903372,0.958518146473799
"6099","lme4QTL, binomial probit","CM084265_1_66689301.1","generation * treatment",2,0.567858544438791,0.567410667050156
"6100","lme4QTL, binomial probit","CM084265_1_68019714.1","generation",2,0.838925685500823,0.433293773177402
"6101","lme4QTL, binomial probit","CM084265_1_68019714.1","treatment",1,0.048078876781877,0.82660559671226
"6102","lme4QTL, binomial probit","CM084265_1_68019714.1","generation * treatment",2,0.413113732474671,0.662002956563421
"6103","lme4QTL, binomial probit","CM084265_1_68073022.1","generation",2,1.16467254324161,0.313581606042687
"6104","lme4QTL, binomial probit","CM084265_1_68073022.1","treatment",1,0.000120768078550752,0.991239947148645
"6105","lme4QTL, binomial probit","CM084265_1_68073022.1","generation * treatment",2,0.485342794708127,0.616020123219519
"6106","lme4QTL, binomial probit","CM084265_1_68074259.1","generation",2,8.36960137932641,0.000297145761565184
"6107","lme4QTL, binomial probit","CM084265_1_68074259.1","treatment",1,1.27758369908544,0.259348165308829
"6108","lme4QTL, binomial probit","CM084265_1_68074259.1","generation * treatment",2,0.128709202751987,0.87928332030391
"6109","lme4QTL, binomial probit","CM084265_1_68074592.1","generation",2,1.53635044696692,0.217032999204319
"6110","lme4QTL, binomial probit","CM084265_1_68074592.1","treatment",1,0.770170987366936,0.380941508677739
"6111","lme4QTL, binomial probit","CM084265_1_68074592.1","generation * treatment",2,0.290859508061601,0.74785379621971
"6112","lme4QTL, binomial probit","CM084265_1_68243992.1","generation",2,1.97381318624147,0.140918279829933
"6113","lme4QTL, binomial probit","CM084265_1_68243992.1","treatment",1,1.83292018614049,0.17691098570774
"6114","lme4QTL, binomial probit","CM084265_1_68243992.1","generation * treatment",2,0.0993851269675426,0.905426933500506
"6115","lme4QTL, binomial probit","CM084265_1_68525973.1","generation",2,0.319394345392189,0.726862098539633
"6116","lme4QTL, binomial probit","CM084265_1_68525973.1","treatment",1,0.04430864111799,0.833438615145895
"6117","lme4QTL, binomial probit","CM084265_1_68525973.1","generation * treatment",2,0.744316885246231,0.476027319557487
"6118","lme4QTL, binomial probit","CM084265_1_68786095.1","generation",2,3.38774715328811,0.0352217978498748
"6119","lme4QTL, binomial probit","CM084265_1_68786095.1","treatment",1,0.185218628792226,0.667268324017871
"6120","lme4QTL, binomial probit","CM084265_1_68786095.1","generation * treatment",2,0.148076415491677,0.86243494040589
"6121","lme4QTL, binomial probit","CM084265_1_68789108.1","generation",2,1.73537601638512,0.178287593429994
"6122","lme4QTL, binomial probit","CM084265_1_68789108.1","treatment",1,3.72688912550862,0.0545862625090855
"6123","lme4QTL, binomial probit","CM084265_1_68789108.1","generation * treatment",2,0.951240197501543,0.387547528538252
"6124","lme4QTL, binomial probit","CM084265_1_68806446.1","generation",2,0.647139240387291,0.524348470546669
"6125","lme4QTL, binomial probit","CM084265_1_68806446.1","treatment",1,0.0481533966970915,0.826473421344773
"6126","lme4QTL, binomial probit","CM084265_1_68806446.1","generation * treatment",2,2.49783169081085,0.0841555816713944
"6127","lme4QTL, binomial probit","CM084265_1_68806465.1","generation",2,3.57891977218815,0.0292325803035459
"6128","lme4QTL, binomial probit","CM084265_1_68806465.1","treatment",1,0.311330604661156,0.577325463926021
"6129","lme4QTL, binomial probit","CM084265_1_68806465.1","generation * treatment",2,3.06822055028157,0.0481228445598157
"6130","lme4QTL, binomial probit","CM084265_1_68806466.1","generation",2,0.868187188291018,0.420875736935954
"6131","lme4QTL, binomial probit","CM084265_1_68806466.1","treatment",1,0.0180221709770497,0.893307159718985
"6132","lme4QTL, binomial probit","CM084265_1_68806466.1","generation * treatment",2,2.845985927354,0.0598143314034248
"6133","lme4QTL, binomial probit","CM084265_1_68807625.1","generation",2,1.77585474052871,0.171303523203801
"6134","lme4QTL, binomial probit","CM084265_1_68807625.1","treatment",1,1.59756923967973,0.207334131596116
"6135","lme4QTL, binomial probit","CM084265_1_68807625.1","generation * treatment",2,0.550098857952116,0.577535576873872
"6136","lme4QTL, binomial probit","CM084265_1_68807634.1","generation",2,0.154749091840261,0.856705729030616
"6137","lme4QTL, binomial probit","CM084265_1_68807634.1","treatment",1,0.023636533510565,0.877927766764459
"6138","lme4QTL, binomial probit","CM084265_1_68807634.1","generation * treatment",2,2.29649963409685,0.102565276552544
"6139","lme4QTL, binomial probit","CM084265_1_68807639.1","generation",2,0.347295737666839,0.70691034939201
"6140","lme4QTL, binomial probit","CM084265_1_68807639.1","treatment",1,0.404784537168137,0.525165579653877
"6141","lme4QTL, binomial probit","CM084265_1_68807639.1","generation * treatment",2,3.91881601109012,0.0210003301411743
"6142","lme4QTL, binomial probit","CM084265_1_68808152.1","generation",2,0.349573829666183,0.705305896627618
"6143","lme4QTL, binomial probit","CM084265_1_68808152.1","treatment",1,7.94499893968744,0.00517752726442386
"6144","lme4QTL, binomial probit","CM084265_1_68808152.1","generation * treatment",2,0.62705648687479,0.53493500481396
"6145","lme4QTL, binomial probit","CM084265_1_68868190.1","generation",2,1.5654145205499,0.210885267682374
"6146","lme4QTL, binomial probit","CM084265_1_68868190.1","treatment",1,0.444997879450296,0.505287591313055
"6147","lme4QTL, binomial probit","CM084265_1_68868190.1","generation * treatment",2,1.05591906283191,0.34929932809448
"6148","lme4QTL, binomial probit","CM084265_1_68868203.1","generation",2,0.0255584789121697,0.974767723424881
"6149","lme4QTL, binomial probit","CM084265_1_68868203.1","treatment",1,0.535065578219133,0.465116967407509
"6150","lme4QTL, binomial probit","CM084265_1_68868203.1","generation * treatment",2,0.535162153578984,0.586191877583271
"6151","lme4QTL, binomial probit","CM084265_1_68869208.1","generation",2,0.0416944602746948,0.959168949800095
"6152","lme4QTL, binomial probit","CM084265_1_68869208.1","treatment",1,0.167205848325563,0.682930049058115
"6153","lme4QTL, binomial probit","CM084265_1_68869208.1","generation * treatment",2,2.37934895465048,0.0945430567605987
"6154","lme4QTL, binomial probit","CM084265_1_68869214.1","generation",2,5.53826916128091,0.00439152256796344
"6155","lme4QTL, binomial probit","CM084265_1_68869214.1","treatment",1,12.8800082402044,0.000394051769899053
"6156","lme4QTL, binomial probit","CM084265_1_68869214.1","generation * treatment",2,1.65906551058463,0.192243814955038
"6157","lme4QTL, binomial probit","CM084265_1_69004214.1","generation",2,1.07063121434976,0.344237430698802
"6158","lme4QTL, binomial probit","CM084265_1_69004214.1","treatment",1,0.783158709429892,0.37696134197217
"6159","lme4QTL, binomial probit","CM084265_1_69004214.1","generation * treatment",2,1.27166489683061,0.282032012253035
"6160","lme4QTL, binomial probit","CM084265_1_69007607.1","generation",2,2.40100744275989,0.0925521524877192
"6161","lme4QTL, binomial probit","CM084265_1_69007607.1","treatment",1,0.0400165143560696,0.841598324096105
"6162","lme4QTL, binomial probit","CM084265_1_69007607.1","generation * treatment",2,2.26992278722018,0.105281306918414
"6163","lme4QTL, binomial probit","CM084265_1_69009992.1","generation",2,0.861121208066302,0.423841178077131
"6164","lme4QTL, binomial probit","CM084265_1_69009992.1","treatment",1,5.14494854010572,0.0241011410190641
"6165","lme4QTL, binomial probit","CM084265_1_69009992.1","generation * treatment",2,0.996287874681137,0.370595896419596
"6166","lme4QTL, binomial probit","CM084265_1_69230159.1","generation",2,2.32654414178401,0.0995797540193757
"6167","lme4QTL, binomial probit","CM084265_1_69230159.1","treatment",1,2.9639953780659,0.0862784585132386
"6168","lme4QTL, binomial probit","CM084265_1_69230159.1","generation * treatment",2,0.625702155667779,0.535656636633262
"6169","lme4QTL, binomial probit","CM084265_1_69381524.1","generation",2,1.35200604926138,0.260460127606048
"6170","lme4QTL, binomial probit","CM084265_1_69381524.1","treatment",1,0.0907294595059208,0.763482824647697
"6171","lme4QTL, binomial probit","CM084265_1_69381524.1","generation * treatment",2,1.0468318207491,0.352463299953175
"6172","lme4QTL, binomial probit","CM084265_1_69913596.1","generation",2,4.5218443905035,0.0117015776971553
"6173","lme4QTL, binomial probit","CM084265_1_69913596.1","treatment",1,1.72136797953947,0.190627314116567
"6174","lme4QTL, binomial probit","CM084265_1_69913596.1","generation * treatment",2,0.349443098258523,0.705397871033533
"6175","lme4QTL, binomial probit","CM084265_1_69913707.1","generation",2,0.911274266813932,0.4032398820551
"6176","lme4QTL, binomial probit","CM084265_1_69913707.1","treatment",1,2.0738065733428,0.151001320871659
"6177","lme4QTL, binomial probit","CM084265_1_69913707.1","generation * treatment",2,2.37574265506154,0.0948787224988165
"6178","lme4QTL, binomial probit","CM084265_1_69916749.1","generation",2,5.54569245371258,0.00436031536134572
"6179","lme4QTL, binomial probit","CM084265_1_69916749.1","treatment",1,1.68026660527338,0.195991814351391
"6180","lme4QTL, binomial probit","CM084265_1_69916749.1","generation * treatment",2,1.04023417032205,0.35477852840911
"6181","lme4QTL, binomial probit","CM084265_1_69924624.1","generation",2,1.31743260029558,0.269531697593309
"6182","lme4QTL, binomial probit","CM084265_1_69924624.1","treatment",1,0.186532204364724,0.666162064815004
"6183","lme4QTL, binomial probit","CM084265_1_69924624.1","generation * treatment",2,0.532295648505104,0.587867998564854
"6184","lme4QTL, binomial probit","CM084265_1_70577871.1","generation",2,5.53880844274809,0.00438924789162569
"6185","lme4QTL, binomial probit","CM084265_1_70577871.1","treatment",1,3.80443546140171,0.0521477428550354
"6186","lme4QTL, binomial probit","CM084265_1_70577871.1","generation * treatment",2,1.17443838794095,0.310560074552347
"6187","lme4QTL, binomial probit","CM084265_1_70589365.1","generation",2,2.34742247462634,0.0975567757401164
"6188","lme4QTL, binomial probit","CM084265_1_70589365.1","treatment",1,1.27958379585656,0.258976471094882
"6189","lme4QTL, binomial probit","CM084265_1_70589365.1","generation * treatment",2,4.26642404460922,0.0149860719280564
"6190","lme4QTL, binomial probit","CM084265_1_70594980.1","generation",2,0.587940514417818,0.556177026603569
"6191","lme4QTL, binomial probit","CM084265_1_70594980.1","treatment",1,2.25030774769335,0.134751927484477
"6192","lme4QTL, binomial probit","CM084265_1_70594980.1","generation * treatment",2,1.34996346523248,0.260987420339032
"6193","lme4QTL, binomial probit","CM084265_1_70595157.1","generation",2,0.77290273631533,0.462685956876908
"6194","lme4QTL, binomial probit","CM084265_1_70595157.1","treatment",1,0.11912192156091,0.730256523758772
"6195","lme4QTL, binomial probit","CM084265_1_70595157.1","generation * treatment",2,1.15079744151038,0.317925534594064
"6196","lme4QTL, binomial probit","CM084265_1_70595159.1","generation",2,1.04150716052423,0.354330624630581
"6197","lme4QTL, binomial probit","CM084265_1_70595159.1","treatment",1,0.118133179555192,0.731334605298498
"6198","lme4QTL, binomial probit","CM084265_1_70595159.1","generation * treatment",2,1.39109775043651,0.250572879448551
"6199","lme4QTL, binomial probit","CM084265_1_70595162.1","generation",2,0.868238583228837,0.420854244319343
"6200","lme4QTL, binomial probit","CM084265_1_70595162.1","treatment",1,1.76882694916876,0.18464557133454
"6201","lme4QTL, binomial probit","CM084265_1_70595162.1","generation * treatment",2,0.508344742097475,0.602062774971579
"6202","lme4QTL, binomial probit","CM084265_1_70798125.1","generation",2,1.32080726844976,0.268632390767182
"6203","lme4QTL, binomial probit","CM084265_1_70798125.1","treatment",1,0.000652101863347194,0.979646000029972
"6204","lme4QTL, binomial probit","CM084265_1_70798125.1","generation * treatment",2,0.610065611721301,0.544059663853864
"6205","lme4QTL, binomial probit","CM084265_1_70798989.1","generation",2,0.855629371165969,0.426160514912016
"6206","lme4QTL, binomial probit","CM084265_1_70798989.1","treatment",1,0.578552745728885,0.447541438761414
"6207","lme4QTL, binomial probit","CM084265_1_70798989.1","generation * treatment",2,1.92499298519962,0.147866220015309
"6208","lme4QTL, binomial probit","CM084265_1_70799356.1","generation",2,0.644443138896406,0.525757350927698
"6209","lme4QTL, binomial probit","CM084265_1_70799356.1","treatment",1,1.17124962015352,0.28010666304251
"6210","lme4QTL, binomial probit","CM084265_1_70799356.1","generation * treatment",2,0.0769394866906112,0.925966102755695
"6211","lme4QTL, binomial probit","CM084265_1_70799357.1","generation",2,2.75930278421577,0.0651161004028967
"6212","lme4QTL, binomial probit","CM084265_1_70799357.1","treatment",1,0.978824953409074,0.323371596040166
"6213","lme4QTL, binomial probit","CM084265_1_70799357.1","generation * treatment",2,1.35064103185741,0.260812387537973
"6214","lme4QTL, binomial probit","CM084265_1_70801089.1","generation",2,2.14377109630466,0.119195608584294
"6215","lme4QTL, binomial probit","CM084265_1_70801089.1","treatment",1,3.42792890458756,0.0651902050373354
"6216","lme4QTL, binomial probit","CM084265_1_70801089.1","generation * treatment",2,0.927034351585262,0.396976755252022
"6217","lme4QTL, binomial probit","CM084265_1_70975032.1","generation",2,0.0972981217853273,0.907317164108092
"6218","lme4QTL, binomial probit","CM084265_1_70975032.1","treatment",1,0.1772791764282,0.674055702165125
"6219","lme4QTL, binomial probit","CM084265_1_70975032.1","generation * treatment",2,0.322842394944431,0.724366062998209
"6220","lme4QTL, binomial probit","CM084265_1_70979980.1","generation",2,2.06626767137226,0.12864848053397
"6221","lme4QTL, binomial probit","CM084265_1_70979980.1","treatment",1,1.96406000804642,0.16222396532265
"6222","lme4QTL, binomial probit","CM084265_1_70979980.1","generation * treatment",2,1.13015374433366,0.32450098809835
"6223","lme4QTL, binomial probit","CM084265_1_70979988.1","generation",2,1.46400184028673,0.233132226977516
"6224","lme4QTL, binomial probit","CM084265_1_70979988.1","treatment",1,0.0396036242010662,0.842406811164886
"6225","lme4QTL, binomial probit","CM084265_1_70979988.1","generation * treatment",2,1.06450360364566,0.346336669478454
"6226","lme4QTL, binomial probit","CM084265_1_70979994.1","generation",2,0.0486305645291565,0.952541274672191
"6227","lme4QTL, binomial probit","CM084265_1_70979994.1","treatment",1,0.712001072588527,0.399524510180933
"6228","lme4QTL, binomial probit","CM084265_1_70979994.1","generation * treatment",2,1.43775203944804,0.239266381253109
"6229","lme4QTL, binomial probit","CM084265_1_70980049.1","generation",2,0.985098308644346,0.374735554640374
"6230","lme4QTL, binomial probit","CM084265_1_70980049.1","treatment",1,3.06764322831905,0.0809964341417548
"6231","lme4QTL, binomial probit","CM084265_1_70980049.1","generation * treatment",2,1.28549711616758,0.278193708668896
"6232","lme4QTL, binomial probit","CM084265_1_71265314.1","generation",2,1.06504095125347,0.346152066528072
"6233","lme4QTL, binomial probit","CM084265_1_71265314.1","treatment",1,1.04174937079735,0.308325244225897
"6234","lme4QTL, binomial probit","CM084265_1_71265314.1","generation * treatment",2,0.272530235700474,0.761658844998039
"6235","lme4QTL, binomial probit","CM084265_1_71463753.1","generation",2,0.845139473330943,0.430626250528362
"6236","lme4QTL, binomial probit","CM084265_1_71463753.1","treatment",1,1.70417488900788,0.192850094914172
"6237","lme4QTL, binomial probit","CM084265_1_71463753.1","generation * treatment",2,1.33118662739376,0.265885322275627
"6238","lme4QTL, binomial probit","CM084265_1_71794444.1","generation",2,1.94733394813247,0.144644891804699
"6239","lme4QTL, binomial probit","CM084265_1_71794444.1","treatment",1,2.5753595444912,0.109704122922673
"6240","lme4QTL, binomial probit","CM084265_1_71794444.1","generation * treatment",2,1.90083003958833,0.151431673295972
"6241","lme4QTL, binomial probit","CM084265_1_71795209.1","generation",2,0.274214960674617,0.760379318903518
"6242","lme4QTL, binomial probit","CM084265_1_71795209.1","treatment",1,0.00652299315962653,0.935688416766225
"6243","lme4QTL, binomial probit","CM084265_1_71795209.1","generation * treatment",2,5.17395379589004,0.00623474894427608
"6244","lme4QTL, binomial probit","CM084265_1_71796271.1","generation",2,3.37108088784773,0.035799211424524
"6245","lme4QTL, binomial probit","CM084265_1_71796271.1","treatment",1,2.02549503368275,0.155828697914571
"6246","lme4QTL, binomial probit","CM084265_1_71796271.1","generation * treatment",2,2.8067576662215,0.0621575327035995
"6247","lme4QTL, binomial probit","CM084265_1_71796317.1","generation",2,0.621689062491299,0.537800706956133
"6248","lme4QTL, binomial probit","CM084265_1_71796317.1","treatment",1,0.0313267478043366,0.859645594626511
"6249","lme4QTL, binomial probit","CM084265_1_71796317.1","generation * treatment",2,3.17565106823948,0.0433256980273095
"6250","lme4QTL, binomial probit","CM084265_1_71800566.1","generation",2,6.6119925069458,0.00157148694107428
"6251","lme4QTL, binomial probit","CM084265_1_71800566.1","treatment",1,0.853663485441399,0.35633994847125
"6252","lme4QTL, binomial probit","CM084265_1_71800566.1","generation * treatment",2,0.0122342028341948,0.987840876322964
