"","stat","locus","effect","df","Fvalue","pvalue"
"1405","lme4QTL, binomial probit","CM084269_1_42862797.1","generation",2,3.88086021873468,0.0217895849957312
"1406","lme4QTL, binomial probit","CM084269_1_42862797.1","treatment",1,6.50980477712219,0.0112777805724697
"1407","lme4QTL, binomial probit","CM084269_1_42862797.1","generation * treatment",2,0.98693953586621,0.374051191598264
"1408","lme4QTL, binomial probit","CM084269_1_43523784.1","generation",2,6.55099484306963,0.00166561496005809
"1409","lme4QTL, binomial probit","CM084269_1_43523784.1","treatment",1,4.36304364913332,0.0376596999642695
"1410","lme4QTL, binomial probit","CM084269_1_43523784.1","generation * treatment",2,5.48478151910017,0.00462313495926039
"1411","lme4QTL, binomial probit","CM084269_1_43523897.1","generation",2,1.47202507364315,0.231289124577676
"1412","lme4QTL, binomial probit","CM084269_1_43523897.1","treatment",1,3.75468380676431,0.0536985494142842
"1413","lme4QTL, binomial probit","CM084269_1_43523897.1","generation * treatment",2,1.49647136066393,0.22576330831993
"1414","lme4QTL, binomial probit","CM084269_1_43523945.1","generation",2,0.74708079293984,0.474720621776053
"1415","lme4QTL, binomial probit","CM084269_1_43523945.1","treatment",1,1.28255651670738,0.258425247514047
"1416","lme4QTL, binomial probit","CM084269_1_43523945.1","generation * treatment",2,1.50899822493711,0.222983478356401
"1417","lme4QTL, binomial probit","CM084269_1_43524068.1","generation",2,1.38349458875832,0.252465832041783
"1418","lme4QTL, binomial probit","CM084269_1_43524068.1","treatment",1,0.747990097312572,0.387878241359995
"1419","lme4QTL, binomial probit","CM084269_1_43524068.1","generation * treatment",2,1.03863864510434,0.355340722222
"1420","lme4QTL, binomial probit","CM084269_1_43524104.1","generation",2,1.0376966419744,0.355673064479303
"1421","lme4QTL, binomial probit","CM084269_1_43524104.1","treatment",1,0.00919756847309759,0.923667733890356
"1422","lme4QTL, binomial probit","CM084269_1_43524104.1","generation * treatment",2,0.61545281496864,0.541149708555729
"1423","lme4QTL, binomial probit","CM084269_1_43524168.1","generation",2,0.949268814851825,0.388306955506176
"1424","lme4QTL, binomial probit","CM084269_1_43524168.1","treatment",1,4.07934620548625,0.0443945133051754
"1425","lme4QTL, binomial probit","CM084269_1_43524168.1","generation * treatment",2,3.21240276133338,0.0417976709677343
"1426","lme4QTL, binomial probit","CM084269_1_43524472.1","generation",2,3.68836918069666,0.0262769687241148
"1427","lme4QTL, binomial probit","CM084269_1_43524472.1","treatment",1,2.40682917363315,0.121973856785297
"1428","lme4QTL, binomial probit","CM084269_1_43524472.1","generation * treatment",2,0.96080143044027,0.383885468626867
"1429","lme4QTL, binomial probit","CM084269_1_43524676.1","generation",2,0.369709373968377,0.691283049020031
"1430","lme4QTL, binomial probit","CM084269_1_43524676.1","treatment",1,3.98987970927603,0.0467739413102002
"1431","lme4QTL, binomial probit","CM084269_1_43524676.1","generation * treatment",2,0.431783169942232,0.649796092191376
"1432","lme4QTL, binomial probit","CM084269_1_43525116.1","generation",2,0.222290522051278,0.800828561707625
"1433","lme4QTL, binomial probit","CM084269_1_43525116.1","treatment",1,1.02775911642397,0.31158982799553
"1434","lme4QTL, binomial probit","CM084269_1_43525116.1","generation * treatment",2,0.298608736218434,0.742093384474205
"1435","lme4QTL, binomial probit","CM084269_1_43525214.1","generation",2,0.228978340007174,0.795499479846855
"1436","lme4QTL, binomial probit","CM084269_1_43525214.1","treatment",1,2.65000856432587,0.104711345376824
"1437","lme4QTL, binomial probit","CM084269_1_43525214.1","generation * treatment",2,0.625219058689335,0.535914283680458
"1438","lme4QTL, binomial probit","CM084269_1_43525440.1","generation",2,1.60303765565291,0.203186827906532
"1439","lme4QTL, binomial probit","CM084269_1_43525440.1","treatment",1,1.13568494053517,0.287514497622195
"1440","lme4QTL, binomial probit","CM084269_1_43525440.1","generation * treatment",2,2.15717166170418,0.117633599037281
"1441","lme4QTL, binomial probit","CM084269_1_43528587.1","generation",2,2.55571492790521,0.0795068867916353
"1442","lme4QTL, binomial probit","CM084269_1_43528587.1","treatment",1,7.16753502966555,0.00787634445579476
"1443","lme4QTL, binomial probit","CM084269_1_43528587.1","generation * treatment",2,1.06550218228567,0.345993692084989
"1444","lme4QTL, binomial probit","CM084269_1_43528677.1","generation",2,1.72941540258373,0.179339975342907
"1445","lme4QTL, binomial probit","CM084269_1_43528677.1","treatment",1,1.29253956528612,0.25658473749454
"1446","lme4QTL, binomial probit","CM084269_1_43528677.1","generation * treatment",2,0.569063431867866,0.566730265533514
"1447","lme4QTL, binomial probit","CM084269_1_46688892.1","generation",2,2.26448794135454,0.105845585028333
"1448","lme4QTL, binomial probit","CM084269_1_46688892.1","treatment",1,0.00452611783262045,0.946411249519688
"1449","lme4QTL, binomial probit","CM084269_1_46688892.1","generation * treatment",2,2.0482741796967,0.130949023450746
"1450","lme4QTL, binomial probit","CM084269_1_46694331.1","generation",2,1.25237447599558,0.287474164859114
"1451","lme4QTL, binomial probit","CM084269_1_46694331.1","treatment",1,0.19700233898264,0.657505611457211
"1452","lme4QTL, binomial probit","CM084269_1_46694331.1","generation * treatment",2,1.95273993465489,0.143876087569397
"1453","lme4QTL, binomial probit","CM084269_1_46733053.1","generation",2,0.830132617776999,0.437097027639204
"1454","lme4QTL, binomial probit","CM084269_1_46733053.1","treatment",1,0.41412391885865,0.520427943898471
"1455","lme4QTL, binomial probit","CM084269_1_46733053.1","generation * treatment",2,4.34633158274344,0.0138692621957682
"1456","lme4QTL, binomial probit","CM084269_1_46733079.1","generation",2,0.729600378802129,0.483046124895431
"1457","lme4QTL, binomial probit","CM084269_1_46733079.1","treatment",1,4.17355272418103,0.0420269980351126
"1458","lme4QTL, binomial probit","CM084269_1_46733079.1","generation * treatment",2,4.12519568069228,0.0171862177080707
"1459","lme4QTL, binomial probit","CM084269_1_47265457.1","generation",2,1.42857711148414,0.241448548056678
"1460","lme4QTL, binomial probit","CM084269_1_47265457.1","treatment",1,0.000143544637715284,0.990449579799332
"1461","lme4QTL, binomial probit","CM084269_1_47265457.1","generation * treatment",2,0.838862207333441,0.43332110949781
"1462","lme4QTL, binomial probit","CM084270_1_4751756.1","generation",2,0.596137218639025,0.551656511327858
"1463","lme4QTL, binomial probit","CM084270_1_4751756.1","treatment",1,2.29286908032787,0.131134881209168
"1464","lme4QTL, binomial probit","CM084270_1_4751756.1","generation * treatment",2,1.61873034911479,0.200060049033039
"1465","lme4QTL, binomial probit","CM084270_1_4751817.1","generation",2,1.89643517051822,0.152089423563506
"1466","lme4QTL, binomial probit","CM084270_1_4751817.1","treatment",1,0.0860927929076724,0.769428970334581
"1467","lme4QTL, binomial probit","CM084270_1_4751817.1","generation * treatment",2,2.05125138351155,0.130565533861579
"1468","lme4QTL, binomial probit","CM084270_1_4751856.1","generation",2,1.68118165673454,0.188089434724599
"1469","lme4QTL, binomial probit","CM084270_1_4751856.1","treatment",1,0.438589705230682,0.508366720531489
"1470","lme4QTL, binomial probit","CM084270_1_4751856.1","generation * treatment",2,0.448382862772596,0.639133054175437
"1471","lme4QTL, binomial probit","CM084270_1_4920935.1","generation",2,0.153405752459893,0.857856040008277
"1472","lme4QTL, binomial probit","CM084270_1_4920935.1","treatment",1,0.00123407240753505,0.972002445704409
"1473","lme4QTL, binomial probit","CM084270_1_4920935.1","generation * treatment",2,0.835054870789687,0.434963886990462
"1474","lme4QTL, binomial probit","CM084270_1_4920968.1","generation",2,1.90595833013875,0.150667778637599
"1475","lme4QTL, binomial probit","CM084270_1_4920968.1","treatment",1,2.32903956066858,0.128146412865655
"1476","lme4QTL, binomial probit","CM084270_1_4920968.1","generation * treatment",2,2.91112070512841,0.0561184953603558
"1477","lme4QTL, binomial probit","CM084270_1_4921018.1","generation",2,0.187338762686639,0.829270088050572
"1478","lme4QTL, binomial probit","CM084270_1_4921018.1","treatment",1,0.280665808837082,0.596698904181688
"1479","lme4QTL, binomial probit","CM084270_1_4921018.1","generation * treatment",2,0.500410844770842,0.606840622921723
"1480","lme4QTL, binomial probit","CM084270_1_4921106.1","generation",2,1.27067253905601,0.282309424047875
"1481","lme4QTL, binomial probit","CM084270_1_4921106.1","treatment",1,0.208953185674997,0.647955337485369
"1482","lme4QTL, binomial probit","CM084270_1_4921106.1","generation * treatment",2,3.57940144919926,0.0292188652216287
"1483","lme4QTL, binomial probit","CM084270_1_8242309.1","generation",2,1.91499227467757,0.149331539237749
"1484","lme4QTL, binomial probit","CM084270_1_8242309.1","treatment",1,0.642331608939837,0.423569901034748
"1485","lme4QTL, binomial probit","CM084270_1_8242309.1","generation * treatment",2,2.40126684698607,0.092528565109456
"1486","lme4QTL, binomial probit","CM084270_1_8242343.1","generation",2,0.108065642571441,0.897607334921447
"1487","lme4QTL, binomial probit","CM084270_1_8242343.1","treatment",1,0.969642747661972,0.325647611117891
"1488","lme4QTL, binomial probit","CM084270_1_8242343.1","generation * treatment",2,5.30550682558563,0.00549304630387867
"1489","lme4QTL, binomial probit","CM084270_1_8444534.1","generation",2,0.405066433111149,0.667335620690512
"1490","lme4QTL, binomial probit","CM084270_1_8444534.1","treatment",1,0.659594450005926,0.417415974794769
"1491","lme4QTL, binomial probit","CM084270_1_8444534.1","generation * treatment",2,0.752998280214267,0.471935136783163
"1492","lme4QTL, binomial probit","CM084270_1_8444572.1","generation",2,0.449632945679666,0.638337219568245
"1493","lme4QTL, binomial probit","CM084270_1_8444572.1","treatment",1,1.99258059194421,0.1592184154884
"1494","lme4QTL, binomial probit","CM084270_1_8444572.1","generation * treatment",2,3.45722339387505,0.0329140796188982
"1495","lme4QTL, binomial probit","CM084270_1_9408158.1","generation",2,3.44577926601664,0.0332834533914472
"1496","lme4QTL, binomial probit","CM084270_1_9408158.1","treatment",1,0.167780270421126,0.68241571089914
"1497","lme4QTL, binomial probit","CM084270_1_9408158.1","generation * treatment",2,0.58328147736487,0.558763118961632
"1498","lme4QTL, binomial probit","CM084270_1_15641798.1","generation",2,0.25651641465325,0.773929949697522
"1499","lme4QTL, binomial probit","CM084270_1_15641798.1","treatment",1,8.18648273852093,0.00454926652897175
"1500","lme4QTL, binomial probit","CM084270_1_15641798.1","generation * treatment",2,3.63603991072028,0.0276505331703744
"1501","lme4QTL, binomial probit","CM084270_1_15641821.1","generation",2,1.40736431258956,0.246570883156807
"1502","lme4QTL, binomial probit","CM084270_1_15641821.1","treatment",1,0.0598753638594749,0.806878214468797
"1503","lme4QTL, binomial probit","CM084270_1_15641821.1","generation * treatment",2,0.0301314845376165,0.970321193645013
"1504","lme4QTL, binomial probit","CM084270_1_26890196.1","generation",2,1.10111224233159,0.333983945351337
"1505","lme4QTL, binomial probit","CM084270_1_26890196.1","treatment",1,0.320804228454007,0.571593484913753
"1506","lme4QTL, binomial probit","CM084270_1_26890196.1","generation * treatment",2,1.03715215696803,0.355865303626485
"1507","lme4QTL, binomial probit","CM084270_1_32126728.1","generation",2,0.105734211782828,0.899700832151223
"1508","lme4QTL, binomial probit","CM084270_1_32126728.1","treatment",1,0.0208299256107002,0.885350506635931
"1509","lme4QTL, binomial probit","CM084270_1_32126728.1","generation * treatment",2,3.12988310556217,0.0453075285337644
"1510","lme4QTL, binomial probit","CM084270_1_39395913.1","generation",2,0.504615371026077,0.604303889880389
"1511","lme4QTL, binomial probit","CM084270_1_39395913.1","treatment",1,0.462203517616747,0.497176277598046
"1512","lme4QTL, binomial probit","CM084270_1_39395913.1","generation * treatment",2,4.39140922996004,0.0132766308754994
"1513","lme4QTL, binomial probit","CM084270_1_39395914.1","generation",2,2.20428007262407,0.11230433239886
"1514","lme4QTL, binomial probit","CM084270_1_39395914.1","treatment",1,1.40550271452851,0.236842889933483
"1515","lme4QTL, binomial probit","CM084270_1_39395914.1","generation * treatment",2,1.8633440238559,0.157135264601978
"1516","lme4QTL, binomial probit","CM084270_1_42355544.1","generation",2,3.23175929606284,0.0410148286882331
"1517","lme4QTL, binomial probit","CM084270_1_42355544.1","treatment",1,3.57919492129809,0.0595735229181963
"1518","lme4QTL, binomial probit","CM084270_1_42355544.1","generation * treatment",2,0.492405954433103,0.611699936600894
"1519","lme4QTL, binomial probit","CM084270_1_46587607.1","generation",2,0.187492708286958,0.829142611699394
"1520","lme4QTL, binomial probit","CM084270_1_46587607.1","treatment",1,2.8426208806833,0.0929452923997532
"1521","lme4QTL, binomial probit","CM084270_1_46587607.1","generation * treatment",2,0.464743330490984,0.628796156357633
"1522","lme4QTL, binomial probit","CM084270_1_46588162.1","generation",2,0.62906819101657,0.533864910608186
"1523","lme4QTL, binomial probit","CM084270_1_46588162.1","treatment",1,0.871712201400275,0.351312856425482
"1524","lme4QTL, binomial probit","CM084270_1_46588162.1","generation * treatment",2,0.303423992380621,0.738536487004521
"1525","lme4QTL, binomial probit","CM084270_1_46588167.1","generation",2,0.473278724401586,0.623470329187531
"1526","lme4QTL, binomial probit","CM084270_1_46588167.1","treatment",1,0.0479916422377324,0.826760460405231
"1527","lme4QTL, binomial probit","CM084270_1_46588167.1","generation * treatment",2,0.415847014095564,0.660201489625113
"1528","lme4QTL, binomial probit","CM084270_1_46588177.1","generation",2,1.78427734340983,0.169885313486838
"1529","lme4QTL, binomial probit","CM084270_1_46588177.1","treatment",1,0.0374789417803735,0.846638203446239
"1530","lme4QTL, binomial probit","CM084270_1_46588177.1","generation * treatment",2,3.48723822432209,0.0319648100007852
"1531","lme4QTL, binomial probit","CM084270_1_46590816.1","generation",2,4.83494745602326,0.00864576990016628
"1532","lme4QTL, binomial probit","CM084270_1_46590816.1","treatment",1,0.0866215497477759,0.768742220853059
"1533","lme4QTL, binomial probit","CM084270_1_46590816.1","generation * treatment",2,0.53212838232414,0.587965952452097
"1534","lme4QTL, binomial probit","CM084270_1_47077463.1","generation",2,2.85858942819691,0.0590805414481778
"1535","lme4QTL, binomial probit","CM084270_1_47077463.1","treatment",1,0.266397947369955,0.606179227638388
"1536","lme4QTL, binomial probit","CM084270_1_47077463.1","generation * treatment",2,0.930569160929805,0.395585514863284
"1537","lme4QTL, binomial probit","CM084270_1_47077465.1","generation",2,2.76162785151503,0.0649678927991359
"1538","lme4QTL, binomial probit","CM084270_1_47077465.1","treatment",1,0.742036082437439,0.389770964679985
"1539","lme4QTL, binomial probit","CM084270_1_47077465.1","generation * treatment",2,1.80403044978274,0.166605477800692
"1540","lme4QTL, binomial probit","CM084270_1_47077479.1","generation",2,0.26464938202747,0.767673113065029
"1541","lme4QTL, binomial probit","CM084270_1_47077479.1","treatment",1,8.56159948469178,0.00372415624978453
"1542","lme4QTL, binomial probit","CM084270_1_47077479.1","generation * treatment",2,0.767127567699406,0.465350590787331
"1543","lme4QTL, binomial probit","CM084270_1_47077595.1","generation",2,2.80880298672852,0.0620331062345522
"1544","lme4QTL, binomial probit","CM084270_1_47077595.1","treatment",1,1.92012618354797,0.166982039544142
"1545","lme4QTL, binomial probit","CM084270_1_47077595.1","generation * treatment",2,0.792761616977996,0.453639911662944
"1546","lme4QTL, binomial probit","CM084271_1_256611.1","generation",2,0.283366305735348,0.753466725910411
"1547","lme4QTL, binomial probit","CM084271_1_256611.1","treatment",1,0.71813449869203,0.397504293803264
"1548","lme4QTL, binomial probit","CM084271_1_256611.1","generation * treatment",2,0.572507446348368,0.564789954870869
"1549","lme4QTL, binomial probit","CM084271_1_340905.1","generation",2,3.31815055918337,0.0376970243329804
"1550","lme4QTL, binomial probit","CM084271_1_340905.1","treatment",1,1.88856604472023,0.170499185760579
"1551","lme4QTL, binomial probit","CM084271_1_340905.1","generation * treatment",2,1.2228287673122,0.29601534307026
"1552","lme4QTL, binomial probit","CM084271_1_344493.1","generation",2,1.08902063222254,0.338014095448769
"1553","lme4QTL, binomial probit","CM084271_1_344493.1","treatment",1,0.804330349468054,0.370597816645432
"1554","lme4QTL, binomial probit","CM084271_1_344493.1","generation * treatment",2,0.151917007456225,0.859132680632336
"1555","lme4QTL, binomial probit","CM084271_1_344606.1","generation",2,3.70671374570076,0.0258118985096208
"1556","lme4QTL, binomial probit","CM084271_1_344606.1","treatment",1,13.7182691986149,0.000257353144552209
"1557","lme4QTL, binomial probit","CM084271_1_344606.1","generation * treatment",2,2.85554596308619,0.0592569006538474
"1558","lme4QTL, binomial probit","CM084271_1_379028.1","generation",2,0.609019515597641,0.544626548901054
"1559","lme4QTL, binomial probit","CM084271_1_379028.1","treatment",1,0.83822177653434,0.360719783106964
"1560","lme4QTL, binomial probit","CM084271_1_379028.1","generation * treatment",2,5.68141707906179,0.00382752710775044
"1561","lme4QTL, binomial probit","CM084271_1_379038.1","generation",2,0.912578092883037,0.402717980135851
"1562","lme4QTL, binomial probit","CM084271_1_379038.1","treatment",1,0.491544597213554,0.483840672896199
"1563","lme4QTL, binomial probit","CM084271_1_379038.1","generation * treatment",2,3.66687317289063,0.0268326878510664
"1564","lme4QTL, binomial probit","CM084271_1_379057.1","generation",2,0.460586221643836,0.631406639212321
"1565","lme4QTL, binomial probit","CM084271_1_379057.1","treatment",1,0.0603484208004445,0.806132034346974
"1566","lme4QTL, binomial probit","CM084271_1_379057.1","generation * treatment",2,3.9368607191848,0.0206352708758021
"1567","lme4QTL, binomial probit","CM084271_1_760000.1","generation",2,0.464690277105169,0.628829402980539
"1568","lme4QTL, binomial probit","CM084271_1_760000.1","treatment",1,0.300147341134911,0.584241021971582
"1569","lme4QTL, binomial probit","CM084271_1_760000.1","generation * treatment",2,0.33130887004029,0.718273768038903
"1570","lme4QTL, binomial probit","CM084271_1_1033792.1","generation",2,2.3017745360817,0.102034658874913
"1571","lme4QTL, binomial probit","CM084271_1_1033792.1","treatment",1,0.0582181953977476,0.809517104827022
"1572","lme4QTL, binomial probit","CM084271_1_1033792.1","generation * treatment",2,0.364492700716122,0.694888874842976
"1573","lme4QTL, binomial probit","CM084271_1_1033926.1","generation",2,0.251630753321627,0.777713249779454
"1574","lme4QTL, binomial probit","CM084271_1_1033926.1","treatment",1,1.46289985285875,0.227523354903792
"1575","lme4QTL, binomial probit","CM084271_1_1033926.1","generation * treatment",2,0.312282906333666,0.732037451107255
"1576","lme4QTL, binomial probit","CM084271_1_1034868.1","generation",2,0.568680409014789,0.566946469885362
"1577","lme4QTL, binomial probit","CM084271_1_1034868.1","treatment",1,2.53278555251257,0.112668994875678
"1578","lme4QTL, binomial probit","CM084271_1_1034868.1","generation * treatment",2,1.84693997992833,0.159698790325334
"1579","lme4QTL, binomial probit","CM084271_1_3805848.1","generation",2,3.89932903071917,0.0214018789203862
"1580","lme4QTL, binomial probit","CM084271_1_3805848.1","treatment",1,0.18520352956472,0.667281067202651
"1581","lme4QTL, binomial probit","CM084271_1_3805848.1","generation * treatment",2,0.920383917161898,0.399607626958096
"1582","lme4QTL, binomial probit","CM084271_1_3814120.1","generation",2,0.463577178946467,0.629527349495882
"1583","lme4QTL, binomial probit","CM084271_1_3814120.1","treatment",1,0.0323424310387832,0.857412565928782
"1584","lme4QTL, binomial probit","CM084271_1_3814120.1","generation * treatment",2,0.921002573304967,0.399362151140381
"1585","lme4QTL, binomial probit","CM084271_1_3814146.1","generation",2,0.565193758885733,0.568918398966635
"1586","lme4QTL, binomial probit","CM084271_1_3814146.1","treatment",1,0.11276956012726,0.737272635899124
"1587","lme4QTL, binomial probit","CM084271_1_3814146.1","generation * treatment",2,2.08367575368197,0.12646153648454
"1588","lme4QTL, binomial probit","CM084271_1_3819398.1","generation",2,3.47335004958556,0.0324005695820185
"1589","lme4QTL, binomial probit","CM084271_1_3819398.1","treatment",1,0.890488490769867,0.346185483685995
"1590","lme4QTL, binomial probit","CM084271_1_3819398.1","generation * treatment",2,0.340992237698313,0.711369072511502
"1591","lme4QTL, binomial probit","CM084271_1_3820313.1","generation",2,0.431062286515451,0.650263200529204
"1592","lme4QTL, binomial probit","CM084271_1_3820313.1","treatment",1,1.55114037012805,0.214042929679097
"1593","lme4QTL, binomial probit","CM084271_1_3820313.1","generation * treatment",2,0.447413449838825,0.639750895161223
"1594","lme4QTL, binomial probit","CM084271_1_3820355.1","generation",2,1.90593383911698,0.150671417505605
"1595","lme4QTL, binomial probit","CM084271_1_3820355.1","treatment",1,0.0225331726906148,0.880789069606837
"1596","lme4QTL, binomial probit","CM084271_1_3820355.1","generation * treatment",2,3.12919510875182,0.0453380065253943
"1597","lme4QTL, binomial probit","CM084271_1_3820382.1","generation",2,0.0406789933540784,0.96014315257183
"1598","lme4QTL, binomial probit","CM084271_1_3820382.1","treatment",1,0.662202668135385,0.416497811854162
"1599","lme4QTL, binomial probit","CM084271_1_3820382.1","generation * treatment",2,0.498028791165577,0.608282554038032
"1600","lme4QTL, binomial probit","CM084271_1_3821130.1","generation",2,0.00477478926724316,0.995236675642595
"1601","lme4QTL, binomial probit","CM084271_1_3821130.1","treatment",1,0.00267551087195896,0.958785651167073
"1602","lme4QTL, binomial probit","CM084271_1_3821130.1","generation * treatment",2,1.7880132235037,0.169260053102436
"1603","lme4QTL, binomial probit","CM084271_1_3821131.1","generation",2,1.287834713073,0.277550266191127
"1604","lme4QTL, binomial probit","CM084271_1_3821131.1","treatment",1,0.0158033699928561,0.900053543288067
"1605","lme4QTL, binomial probit","CM084271_1_3821131.1","generation * treatment",2,2.36702278318582,0.0956953168163136
"1606","lme4QTL, binomial probit","CM084271_1_3821267.1","generation",2,0.190323996839182,0.826801648917844
"1607","lme4QTL, binomial probit","CM084271_1_3821267.1","treatment",1,0.255867584817075,0.613384699095336
"1608","lme4QTL, binomial probit","CM084271_1_3821267.1","generation * treatment",2,4.00170837467137,0.019375312275013
"1609","lme4QTL, binomial probit","CM084271_1_3823416.1","generation",2,2.19369895683843,0.113479769646693
"1610","lme4QTL, binomial probit","CM084271_1_3823416.1","treatment",1,0.147667269171689,0.701075995320345
"1611","lme4QTL, binomial probit","CM084271_1_3823416.1","generation * treatment",2,1.84747742977989,0.15961413702387
"1612","lme4QTL, binomial probit","CM084271_1_4574012.1","generation",2,0.124472127541925,0.883013321688355
"1613","lme4QTL, binomial probit","CM084271_1_4574012.1","treatment",1,0.159727259119803,0.689722552577158
"1614","lme4QTL, binomial probit","CM084271_1_4574012.1","generation * treatment",2,2.06479451528814,0.128835289715494
"1615","lme4QTL, binomial probit","CM084271_1_7137729.1","generation",2,1.53210758408886,0.217945443440763
"1616","lme4QTL, binomial probit","CM084271_1_7137729.1","treatment",1,1.86746392994112,0.172898531805675
"1617","lme4QTL, binomial probit","CM084271_1_7137729.1","generation * treatment",2,1.321223721314,0.268521621020903
"1618","lme4QTL, binomial probit","CM084271_1_7137856.1","generation",2,1.61990902773409,0.199827162957573
"1619","lme4QTL, binomial probit","CM084271_1_7137856.1","treatment",1,0.395482574276998,0.529961224749595
"1620","lme4QTL, binomial probit","CM084271_1_7137856.1","generation * treatment",2,1.28932616731141,0.277140514967941
"1621","lme4QTL, binomial probit","CM084271_1_19655228.1","generation",2,2.65087186551286,0.0724198507256199
"1622","lme4QTL, binomial probit","CM084271_1_19655228.1","treatment",1,2.59642744390351,0.108268930780129
"1623","lme4QTL, binomial probit","CM084271_1_19655228.1","generation * treatment",2,3.11504542841101,0.045969432773664
"1624","lme4QTL, binomial probit","CM084271_1_19655964.1","generation",2,2.63832414934256,0.0733166659707923
"1625","lme4QTL, binomial probit","CM084271_1_19655964.1","treatment",1,0.846425593411159,0.35838369235531
"1626","lme4QTL, binomial probit","CM084271_1_19655964.1","generation * treatment",2,3.77235507422811,0.0242146339081146
"1627","lme4QTL, binomial probit","CM084271_1_19656025.1","generation",2,0.298036721465228,0.742517061216275
"1628","lme4QTL, binomial probit","CM084271_1_19656025.1","treatment",1,1.0206314099166,0.313270442472236
"1629","lme4QTL, binomial probit","CM084271_1_19656025.1","generation * treatment",2,2.21730553298905,0.110874184849429
"1630","lme4QTL, binomial probit","CM084271_1_26325707.1","generation",2,1.37174813136041,0.255418698794133
"1631","lme4QTL, binomial probit","CM084271_1_26325707.1","treatment",1,0.118245726645745,0.731211634852191
"1632","lme4QTL, binomial probit","CM084271_1_26325707.1","generation * treatment",2,0.852985362392369,0.427281699711026
"1633","lme4QTL, binomial probit","CM084271_1_26325742.1","generation",2,0.696302248735033,0.499314416483333
"1634","lme4QTL, binomial probit","CM084271_1_26325742.1","treatment",1,1.53639889160283,0.216226942204758
"1635","lme4QTL, binomial probit","CM084271_1_26325742.1","generation * treatment",2,1.97978194038776,0.140091701383374
"1636","lme4QTL, binomial probit","CM084271_1_30532401.1","generation",2,1.25807934946597,0.285853798009905
"1637","lme4QTL, binomial probit","CM084271_1_30532401.1","treatment",1,0.0189708733303556,0.890552300741675
"1638","lme4QTL, binomial probit","CM084271_1_30532401.1","generation * treatment",2,5.30523676742709,0.00549447403710805
"1639","lme4QTL, binomial probit","CM084271_1_37237149.1","generation",2,5.70261576721889,0.0037504463022326
"1640","lme4QTL, binomial probit","CM084271_1_37237149.1","treatment",1,2.19486261937195,0.139633332823208
"1641","lme4QTL, binomial probit","CM084271_1_37237149.1","generation * treatment",2,1.31864224856991,0.269208993272585
"1642","lme4QTL, binomial probit","CM084271_1_37240204.1","generation",2,4.00939048701385,0.0192312806266789
"1643","lme4QTL, binomial probit","CM084271_1_37240204.1","treatment",1,0.444156430499499,0.505690074878922
"1644","lme4QTL, binomial probit","CM084271_1_37240204.1","generation * treatment",2,0.0470936254420667,0.954005880469518
"1645","lme4QTL, binomial probit","CM084271_1_43546299.1","generation",2,1.91070333673082,0.149964434653016
"1646","lme4QTL, binomial probit","CM084271_1_43546299.1","treatment",1,0.617960749898888,0.432492906656501
"1647","lme4QTL, binomial probit","CM084271_1_43546299.1","generation * treatment",2,2.10384608649752,0.123974363856144
"1648","lme4QTL, binomial probit","CM084271_1_43816629.1","generation",2,0.0679456038730201,0.934327206334421
"1649","lme4QTL, binomial probit","CM084271_1_43816629.1","treatment",1,3.49775943179965,0.0625298615514183
"1650","lme4QTL, binomial probit","CM084271_1_43816629.1","generation * treatment",2,0.349772573844838,0.705166095851092
"1651","lme4QTL, binomial probit","CM084271_1_43849883.1","generation",2,2.17219345760115,0.115907112064848
"1652","lme4QTL, binomial probit","CM084271_1_43849883.1","treatment",1,0.431866762493635,0.511632098314127
"1653","lme4QTL, binomial probit","CM084271_1_43849883.1","generation * treatment",2,1.73358303955619,0.178603498307561
"1654","lme4QTL, binomial probit","CM084271_1_43851366.1","generation",2,0.121459775254367,0.885674860282723
"1655","lme4QTL, binomial probit","CM084271_1_43851366.1","treatment",1,0.31896757586715,0.572695942536735
"1656","lme4QTL, binomial probit","CM084271_1_43851366.1","generation * treatment",2,5.22298131812238,0.00594721021540997
"1657","lme4QTL, binomial probit","CM084271_1_43860460.1","generation",2,1.50342396977253,0.224216175094548
"1658","lme4QTL, binomial probit","CM084271_1_43860460.1","treatment",1,1.30429038659084,0.254439073405104
"1659","lme4QTL, binomial probit","CM084271_1_43860460.1","generation * treatment",2,0.783329466962101,0.457913979415352
"1660","lme4QTL, binomial probit","CM084271_1_43860497.1","generation",2,5.25228626195593,0.00578175861479938
"1661","lme4QTL, binomial probit","CM084271_1_43860497.1","treatment",1,0.020465138946855,0.886351932190462
"1662","lme4QTL, binomial probit","CM084271_1_43860497.1","generation * treatment",2,1.14557418115405,0.319576460874908
"1663","lme4QTL, binomial probit","CM084271_1_43860505.1","generation",2,2.81312685512103,0.0617708902455381
"1664","lme4QTL, binomial probit","CM084271_1_43860505.1","treatment",1,0.606406403103536,0.436823499735172
"1665","lme4QTL, binomial probit","CM084271_1_43860505.1","generation * treatment",2,2.97732097140203,0.0525977331440396
"1666","lme4QTL, binomial probit","CM084271_1_43920589.1","generation",2,4.14681371986036,0.0168294453486375
"1667","lme4QTL, binomial probit","CM084271_1_43920589.1","treatment",1,1.43998273772221,0.231190121880201
"1668","lme4QTL, binomial probit","CM084271_1_43920589.1","generation * treatment",2,0.00117923524903196,0.998821464900901
